"EPUB","URL","Message","Count"
"9780252096754.epub","xhtml/22_BM1.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9780252097003.epub","OPS\package.opf","The language must be specified (xml:lang in OPF package)","1"
"9780252097003.epub","OPS\package.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9780252097003.epub","OPS\package.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9780252097003.epub","OPS\package.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9780252097003.epub","OPS\package.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9780252097003.epub","OPS\package.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9780252097003.epub","xhtml/notes.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","619"
"9780252097003.epub","xhtml/bib.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9780300259827.epub","OPS\content.opf","The language must be specified (xml:lang in OPF package)","1"
"9780300259827.epub","OPS\content.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9780300259827.epub","OPS\content.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9780300259827.epub","OPS\content.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9780300259827.epub","OPS\content.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9780300259827.epub","OPS\content.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9780300259827.epub","cover.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","praise.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","title_page.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","copyright.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","copyright.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9780300259827.epub","contents.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","list_of_tables.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","acknowledgements.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","introduction_to_the_third_edition.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","introduction_to_the_third_edition.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9780300259827.epub","introduction_to_the_second_edition.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","introduction_to_the_second_edition.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9780300259827.epub","a_preface_to_a_history_of_audiences.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","a_preface_to_a_history_of_audiences.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","13"
"9780300259827.epub","chap01.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap01.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9780300259827.epub","chap02.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap03.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap04.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap04.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9780300259827.epub","chap05.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap05.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","17"
"9780300259827.epub","chap06.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap06.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9780300259827.epub","chap07.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap08.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap08.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9780300259827.epub","chap09.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap10.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap11.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap12.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","chap13.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","notes.xhtml","The <html> element does not have a lang attribute","1"
"9780300259827.epub","index.xhtml","The <html> element does not have a lang attribute","1"
"9780674969445.epub","OEBPS\content.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9780674969445.epub","OEBPS\content.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9780674969445.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9780674969445.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9780674969445.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9780674969445.epub","OEBPS\content.opf","Publications with page breaks must declare the 'dc:source / pageBreakSource' metadata","1"
"9780674969445.epub","xhtml/title_page.xhtml","Element has no ARIA role matching its epub:type","1"
"9780674969445.epub","xhtml/copyright.xhtml","Element has no ARIA role matching its epub:type","1"
"9780674969445.epub","xhtml/copyright.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9780674969445.epub","xhtml/dedication.xhtml","Element has no ARIA role matching its epub:type","2"
"9780674969445.epub","xhtml/contents.xhtml","Element has no ARIA role matching its epub:type","3"
"9780674969445.epub","xhtml/epigraph.xhtml","Element has no ARIA role matching its epub:type","2"
"9780674969445.epub","xhtml/preface.xhtml","Element has no ARIA role matching its epub:type","9"
"9780674969445.epub","xhtml/introduction.xhtml","Element has no ARIA role matching its epub:type","14"
"9780674969445.epub","xhtml/introduction.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9780674969445.epub","xhtml/chapter_1.xhtml","Element has no ARIA role matching its epub:type","20"
"9780674969445.epub","xhtml/chapter_1.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9780674969445.epub","xhtml/chapter_2.xhtml","Element has no ARIA role matching its epub:type","19"
"9780674969445.epub","xhtml/chapter_2.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9780674969445.epub","xhtml/chapter_3.xhtml","Element has no ARIA role matching its epub:type","24"
"9780674969445.epub","xhtml/chapter_3.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9780674969445.epub","xhtml/chapter_4.xhtml","Element has no ARIA role matching its epub:type","19"
"9780674969445.epub","xhtml/chapter_4.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9780674969445.epub","xhtml/chapter_5.xhtml","Element has no ARIA role matching its epub:type","28"
"9780674969445.epub","xhtml/chapter_5.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9780674969445.epub","xhtml/chapter_6.xhtml","Element has no ARIA role matching its epub:type","21"
"9780674969445.epub","xhtml/chapter_6.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9780674969445.epub","xhtml/chapter_7.xhtml","Element has no ARIA role matching its epub:type","28"
"9780674969445.epub","xhtml/chapter_7.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
